,Fieldname,Sent1,Sent2,AVG-W2V,AVG-W2V-STOP,AVG-W2V-TFIDF,AVG-W2V-TFIDF-STOP,WMD-W2V,Accuracy_score,Code
16,Beton;Field1,concrete drying by using heating,Central heating,0.5987136363983154,0.6139577031135559,0.7085222986838895,0.7086857352607792,-2.5903882712631225,2,g
17,Beton;Field1,using the CV concrete dries out,Central heating,0.2420298308134079,0.20272670686244965,0.19764973376738537,0.19202685234453276,-3.642150266439499,2,g
18,Beton;Field1,central heating in concrete buildings,Central heating,0.7720704078674316,0.7674431800842285,0.7975859332876832,0.7967985310365806,-1.9599192402517318,1,g
19,Beton;Field1,in many buildings thermal plant,Central heating,0.39170849323272705,0.35745954513549805,0.36390116911469106,0.3605038796175986,-3.364631843916321,1,g
20,Beton;Field1,concrete shrinkage by use of central heating,Central heating,0.7020829916000366,0.7293479442596436,0.6406231567695743,0.6420462142990563,-2.2910593567243227,1,g
21,Beton;Field1,heating in concrete buildings can cause problems,Central heating,0.5781882405281067,0.5827967524528503,0.7199490253640694,0.723982657161802,-2.86006687231348,1,g
22,Beton;Field1,in a (concrete) buildings is increasingly CV,Central heating,0.2941920757293701,0.2407318353652954,0.16295722667342552,0.157119500200034,-3.6167475793730204,1,g
23,Beton;Field1,concrete shrinkage by heating,Central heating,0.5661220550537109,0.5890608429908752,0.5922348565178553,0.5933036190842018,-2.564411180666685,1,g
24,Beton;Field1,Many buildings have a resume that radiates heat,Central heating,0.40900692343711853,0.40835803747177124,0.36403034873093687,0.3579888880660049,-3.327405137687315,1,g
25,Beton;Field1,if buildings are not inspected at all of concrete when they shrink when you turn the central heating,Central heating,0.515433132648468,0.6571577787399292,0.5861061357570186,0.6045370745490877,-2.8530625351130796,1,g
26,Beton;Field1,Concrete buildings with heating,Central heating,0.6199959516525269,0.6277616024017334,0.75774416309553,0.7574055153542388,-2.486667771263838,1,g
27,Beton;Field1,concrete buildings were built where central heating,Central heating,0.6731749773025513,0.7093949317932129,0.7553023104691152,0.7649902053967862,-2.390653213216348,1,g
28,Beton;Field1,by heating,Central heating,0.756870687007904,0.8362906575202942,0.9534744755764422,0.9539591952511183,-1.367372286881566,1,g
29,Beton;Field1,central heating in concrete building,Central heating,0.790060818195343,0.7916083931922913,0.823464086067708,0.8231067464892061,-1.856752711294365,1,g
30,Beton;Field1,central heating,Central heating,0.9999999403953552,0.9999999403953552,1.0,1.0,-0.0,1,g
31,Beton;Field1,central heating affects concrete buildings,Central heating,0.7378305792808533,0.7378305792808533,0.7347992830525761,0.7347992830525761,-2.2466280543736934,1,g
32,Beton;Field1,concrete shrinks by heating,Central heating,0.6031529307365417,0.622755229473114,0.6286089339680212,0.6290296740092371,-2.581592729635,1,g
33,Beton;Field1,Concrete is used in central heating,Central heating,0.7784876823425293,0.814598560333252,0.8546684886229581,0.8549564309672136,-2.0794495730132727,1,g
34,Beton;Field1,In a building heating,Central heating,0.7727364897727966,0.7651715874671936,0.9246830535501035,0.9233355174552146,-1.7904617021427627,1,g
35,Beton;Field1,Central heating in the building,Central heating,0.8629480600357056,0.9149152040481567,0.9601858343714867,0.9620603481796861,-1.666325127397561,1,g
36,Beton;Field1,the use of central heating in concrete buildings,Central heating,0.7440105676651001,0.7482795715332031,0.7962029620037759,0.7957176437737946,-2.227017022411225,1,g
37,Beton;Field1,warmth of central heating ensures that concrete shrinks,Central heating,0.6874634623527527,0.6894302368164062,0.6074491574058057,0.6068011472262247,-2.5260785086296975,1,g
38,Beton;Field1,concrete with central heating,Central heating,0.8239939212799072,0.855871319770813,0.8568769938873486,0.8578580886591733,-1.6497907043743134,1,g
39,Beton;Field1,central heating dries out concrete,Central heating,0.7154867649078369,0.7433372139930725,0.654226605189146,0.6557446857650846,-2.1477172599689482,1,g
40,Beton;Field1,central heated heats,Central heating,0.5961817502975464,0.5961817502975464,0.49182738404943926,0.49182738404943926,-2.3691967823097104,1,g
41,Beton;Field1,There is central heating is used,Central heating,0.7940506339073181,0.9062218070030212,0.9718662852044875,0.9878394735924322,-2.0891942480669092,1,g
42,Beton;Field1,central heating at concrete buildings,Central heating,0.7437957525253296,0.7674431800842285,0.7948145115961384,0.7967985310365806,-2.045328783399391,1,g
43,Beton;Field1,In buildings have central heating,Central heating,0.8146486878395081,0.8635584712028503,0.9088000253662477,0.9125320580420684,-1.8485588124910357,1,g
44,Beton;Field1,Central heating in buildings,Central heating,0.8577985763549805,0.8635584712028503,0.9128402304234964,0.9125320580420684,-1.53117300134629,1,g
45,Beton;Field1,in a house with new concrete and the heating,Central heating,0.6153050065040588,0.6370646357536316,0.7952594836753042,0.7954703113107873,-2.5312424379973195,1,g
46,Beton;Field1,central heating in concrete building concrete dries out,Central heating,0.7046982645988464,0.7246586680412292,0.6036352545953404,0.6034968322222461,-2.5027936573991774,1,g
47,Beton;Field1,If concrete is warm turn it off,Central heating,0.33077967166900635,0.3446711003780365,0.3665955894435654,0.3677153045457921,-3.1573581934147708,0,c
48,Beton;Field1,quality concrete is not good,Central heating,0.23196567595005035,0.2047150433063507,0.20740726994720393,0.19711389096648493,-3.3365032343054772,0,c
49,Beton;Field1,concrete is used for houses,Central heating,0.2926951050758362,0.25319087505340576,0.22906536222614315,0.2182842819720074,-3.2377306895129205,0,c
50,Beton;Field1,buildings are made of concrete,Central heating,0.24866382777690887,0.23997297883033752,0.23770358431309968,0.22856502337811652,-3.485898695909023,0,c
51,Beton;Field1,concrete buildings,Central heating,0.25457999110221863,0.25457999110221863,0.22994236214410302,0.22994236214410302,-3.6416796823325157,0,c
52,Beton;Field1,There cv applied in concrete buildings,Central heating,0.2619839608669281,0.2062789350748062,0.14267187651447777,0.1329088328451757,-3.613195725790341,0,c
53,Beton;Field1,Many buildings are made of concrete,Central heating,0.25623050332069397,0.2574690282344818,0.24818096051420008,0.24112169210481693,-3.416277819437408,0,c
54,Beton;Field1,1962 KOMO certificate authorized use of concrete,Central heating,0.17952117323875427,0.17952117323875427,0.1330342758506855,0.1330342758506855,-3.764393390715718,0,c
55,Beton;Field1,buildings are often built of concrete,Central heating,0.2858641743659973,0.28390181064605713,0.26389440888315596,0.25726224933189523,-3.4672958956985473,0,c
56,Beton;Field1,many buildings are made of concrete,Central heating,0.25623050332069397,0.2574690282344818,0.24818096051420008,0.24112169210481693,-3.416277819437408,0,c
57,Beton;Field1,there being mishandled concrete,Central heating,0.19941997528076172,0.1576797366142273,0.14055800496132564,0.12822570915097872,-3.50848544143796,0,c
58,Beton;Field1,Concrete is often used for buildings,Central heating,0.3272210359573364,0.295950323343277,0.2733685623616567,0.2641423883888496,-3.2645234074388654,0,c
59,Beton;Field1,Concrete is used a sheet of constructing means,Central heating,0.28508079051971436,0.2748788893222809,0.25289501689238497,0.25079544101955387,-3.382896344170697,0,c
60,Beton;Field1,many buildings are made of concrete,Central heating,0.25623050332069397,0.2574690282344818,0.24818096051420008,0.24112169210481693,-3.416277819437408,0,c
61,Beton;Field1,Cold concrete building,Central heating,0.383352130651474,0.383352130651474,0.36665093138365995,0.36665093138365995,-3.2822227536459883,0,c
62,Beton;Field1,in buildings is often used concrete,Central heating,0.35113078355789185,0.295950323343277,0.273873537402648,0.2641423883888496,-3.2194886531412563,0,c
63,Beton;Field1,Concrete buildings built. common cold,Central heating,0.3795833885669708,0.3795833885669708,0.36607921448243536,0.36607921448243536,-3.4402107099447723,0,c
64,Beton;Field1,Concrete buildings built. common cold,Central heating,0.3795833885669708,0.3795833885669708,0.36607921448243536,0.36607921448243536,-3.4402107099447723,0,c
65,Beton;Field1,concrete'm much gebruikd by houses and buildings,Central heating,0.27017509937286377,0.274837464094162,0.17565845242254854,0.1757242962109724,-3.449776921576426,0,c
66,Beton;Field1,70 years become big buildings built by concrete,Central heating,0.28760138154029846,0.2898668050765991,0.2696035208964451,0.2698297362363764,-3.3984546883517712,0,c
67,Beton;Field1,Concrete expands and contracts,Central heating,0.24225878715515137,0.24225878715515137,0.2143615399285015,0.2143615399285015,-3.8523547690709106,0,c
68,Beton;Field1,concentration concrete must be good otherwise it may expand,Central heating,0.25748777389526367,0.26029789447784424,0.232101236955878,0.22950625563581442,-3.3580457384400875,0,c
69,Beton;Field1,concrete using,Central heating,0.20802229642868042,0.20802229642868042,0.18557149819125157,0.18557149819125157,-3.447994481918335,0,c
70,Beton;Field1,Concrete get much use to build houses,Central heating,0.28899824619293213,0.28899824619293213,0.2627484115237077,0.2627484115237077,-3.3513655095110058,0,c
71,Beton;Field1,Many buildings are made of concrete and concrete krimt when heated,Central heating,0.37434685230255127,0.3871278166770935,0.3803887778532383,0.3753750830310843,-3.333958116193533,0,c
72,Beton;Field1,Many concrete buildings,Central heating,0.2749594748020172,0.2749594748020172,0.24361171152858407,0.24361171152858407,-3.4737141580777755,0,c
73,Beton;Field1,Concrete must be tested first,Central heating,0.21165642142295837,0.20160897076129913,0.17501909080318312,0.16961437571311896,-3.4065481989382267,0,c
74,Beton;Field1,Heat and moisture,Central heating,0.37691301107406616,0.37691301107406616,0.39560074853902705,0.39560074853902705,-3.747413387286186,0,c
75,Beton;Field1,buildings made of concrete,Central heating,0.23997297883033752,0.23997297883033752,0.22856502337811652,0.22856502337811652,-3.5327059472797315,0,c
76,Beton;Field1,Buildings should be firm,Central heating,0.23227515816688538,0.1831079125404358,0.17706062156284982,0.14039400409334737,-3.3577088646876816,0,c
77,Beton;Field1,concrete is often used to build house,Central heating,0.3160150945186615,0.3000846803188324,0.26979154483400225,0.2660312039652389,-3.3114932923961384,0,c
78,Beton;Field1,Build concrete buildings,Central heating,0.2756154239177704,0.2756154239177704,0.24830485218812057,0.24830485218812057,-3.548539860409464,0,c
79,Beton;Field1,by wet concrete,Central heating,0.20076414942741394,0.20287823677062988,0.2081536633620211,0.2077573908959788,-3.4081836147919193,0,c
80,Beton;Field1,Extensive use is made of concrete,Central heating,0.22542589902877808,0.19926393032073975,0.18210765038145799,0.17658013067298733,-3.3861804164176945,0,c
81,Beton;Field1,many buildings of concrete,Central heating,0.2749594748020172,0.2749594748020172,0.24361171152858407,0.24361171152858407,-3.4737141580777755,0,c
82,Beton;Field1,much concrete is used,Central heating,0.2829700708389282,0.26374995708465576,0.22262047773138707,0.21646008268254568,-3.266839063471794,0,c
83,Botox;Field1,sometimes you get an undesired effect of the changed facial expressions,Can help prevent muscle tightness,0.43167904019355774,0.3330276310443878,0.27050113349384836,0.24705179630770308,-3.3607694309385305,4b,g
84,Botox;Field1,You can often give you good expression,Can help prevent muscle tightness,0.45088186860084534,0.2942882776260376,0.25792169328778686,0.21990236578083056,-3.000787691723718,4b,g
85,Botox;Field1,Another expression,Can help prevent muscle tightness,0.1710052192211151,0.13484516739845276,0.12444612592435224,0.11705405617592898,-3.4287830671691895,4b,g
86,Botox;Field1,change your facial expression onwillis,Can help prevent muscle tightness,0.36442136764526367,0.2765047550201416,0.2819916940876347,0.25751059422076433,-3.64884407904861,4b,g
87,Botox;Field1,Changing Facial Expression,Can help prevent muscle tightness,0.27561163902282715,0.24926558136940002,0.2547744737226207,0.24695290586413052,-3.7934972459140783,4b,g
88,Botox;Field1,This allows you unlimited expression would be affected,Can help prevent muscle tightness,0.4131208658218384,0.23472444713115692,0.1996965398476835,0.15599223545106208,-3.379283750191593,4b,g
89,Botox;Field1,you seem younger,Can help prevent muscle tightness,0.3137069642543793,0.1768539696931839,0.1555474617501659,0.11256070780569886,-3.418928963152703,4a,g
90,Botox;Field1,Get a result of facial rejuvenation,Can help prevent muscle tightness,0.3963664472103119,0.37211498618125916,0.2774771693929831,0.2719705444600004,-3.4409873112725973,4a,g
91,Botox;Field1,want people to have to look younger,Can help prevent muscle tightness,0.354876846075058,0.2477530539035797,0.188455842714852,0.1609574522820811,-3.2318700431442258,4a,g
92,Botox;Field1,it reduces wrinkles,Can help prevent muscle tightness,0.43160462379455566,0.3469060957431793,0.3128155672962874,0.2964005873557192,-3.6507711400388647,3,g
93,Botox;Field1,Is your face smoother,Can help prevent muscle tightness,0.37922272086143494,0.23815032839775085,0.24546848794513312,0.21280424272971146,-3.5469218230932715,3,g
94,Botox;Field1,you have less wrinkles,Can help prevent muscle tightness,0.4137020409107208,0.29843801259994507,0.29608701825513306,0.274675778718477,-3.4113231592550037,3,g
95,Botox;Field1,it is often for wrinkles on the forehead and used in eye,Can help prevent muscle tightness,0.45884475111961365,0.3351500630378723,0.3117857931413475,0.291955623618796,-3.255265235948457,3,g
96,Botox;Field1,wrinkles away,Can help prevent muscle tightness,0.36613142490386963,0.33852511644363403,0.2898286022301631,0.2811476730399709,-3.8202758932844634,3,g
97,Botox;Field1,wrinkles attracts soon,Can help prevent muscle tightness,0.31810882687568665,0.2698918282985687,0.24376794825695272,0.23184123041554072,-3.936071873201043,3,g
98,Botox;Field1,it can help eg. people blink much not to do,Can help prevent muscle tightness,0.48841655254364014,0.32663634419441223,0.19912679943529127,0.1403717229141002,-2.7004211350017413,2,g
99,Botox;Field1,is used as means for conditions such as too many flashing,Can help prevent muscle tightness,0.40200307965278625,0.2961376905441284,0.24041518115408772,0.20865899256003717,-3.1548830464302444,2,g
100,Botox;Field1,people who blink a lot and hard to be helped,Can help prevent muscle tightness,0.4083544909954071,0.30720579624176025,0.21337525826688003,0.18864424226545046,-3.3440913362507594,2,g
101,Botox;Field1,It is used for people who blink hard with their eyes.,Can help prevent muscle tightness,0.3979521095752716,0.24850508570671082,0.1666970505387719,0.1302696614188285,-3.2578833332280164,2,g
102,Botox;Field1,can be corrected twitching,Can help prevent muscle tightness,0.4402710795402527,0.2708364725112915,0.30139696700665364,0.281570180188652,-2.977079784507108,2,g
103,Botox;Field1,It was used by sudden muscle squeezes,Can help prevent muscle tightness,0.6312981843948364,0.6141133904457092,0.554309472017234,0.5392024099816409,-2.7388015500129255,2,g
104,Botox;Field1,helps eg blink too hard on your eyes,Can help prevent muscle tightness,0.4433544874191284,0.30979424715042114,0.23407971856305368,0.18907268609650557,-3.446227329050839,2,g
105,Botox;Field1,this word often used by many people blink their eyes,Can help prevent muscle tightness,0.34749025106430054,0.21322676539421082,0.1507444065908944,0.1204191086440267,-3.365688795184136,2,g
106,Botox;Field1,stop if you often flashes,Can help prevent muscle tightness,0.38511571288108826,0.25997811555862427,0.19457031011227488,0.16127112858058731,-3.1530407406185152,2,g
107,Botox;Field1,no wrinkles,Can help prevent muscle tightness,0.3171471357345581,0.2760099470615387,0.27371997538111714,0.2611302900734735,-3.8495392656485077,2,g
108,Botox;Field1,it was widely used to prevent contraction of the muscles,Can help prevent muscle tightness,0.633605420589447,0.6288804411888123,0.5925988171900533,0.5849433987378324,-2.7136551213322164,2,g
109,Botox;Field1,Can you use it for rapid eye blinking. Nerve is relaxed and attracts less,Can help prevent muscle tightness,0.4847283661365509,0.35863593220710754,0.31429077976929276,0.2899817175664201,-3.1876287711078275,2,g
110,Botox;Field1,only for contracting muscles,Can help prevent muscle tightness,0.5477450489997864,0.4935949444770813,0.46489750076286734,0.4505156809958401,-2.99669782183609,2,g
111,Botox;Field1,Using many people with twitching,Can help prevent muscle tightness,0.34893515706062317,0.2643122673034668,0.2667001991177855,0.25724659568394903,-3.286092371978474,2,g
112,Botox;Field1,"For example, you blink too much remedy",Can help prevent muscle tightness,0.4025562107563019,0.2839440405368805,0.2116098829463845,0.1724331704820558,-3.2428348918758925,2,g
113,Botox;Field1,sick people can get their looks racks,Can help prevent muscle tightness,0.45700398087501526,0.3047443926334381,0.27590845939996184,0.2469601785713374,-3.017416790955457,2,g
114,Botox;Field1,it used to be used to reduce contraction of muscles: the regular blinking eyes,Can help prevent muscle tightness,0.5731328725814819,0.5196556448936462,0.4788789244909222,0.4662105961036672,-3.1610344021662216,2,g
115,Botox;Field1,it is used to relax muscles when someone for example. Often flashes,Can help prevent muscle tightness,0.5492660999298096,0.47415295243263245,0.482107796485132,0.4639719464534527,-3.1255949979182924,2,g
116,Botox;Field1,do people blink less hard,Can help prevent muscle tightness,0.3445914089679718,0.20958861708641052,0.15502856614449767,0.11762486087185588,-3.355411630880165,2,g
117,Botox;Field1,it is used against twitching,Can help prevent muscle tightness,0.4501604735851288,0.28578996658325195,0.2922822359795459,0.25720089902514043,-3.1525947695846557,2,g
118,Botox;Field1,Used by eg. Excessive blinking,Can help prevent muscle tightness,0.33173030614852905,0.24842596054077148,0.18551819626483274,0.1687926439928079,-3.4081118194478983,2,g
119,Botox;Field1,stops the contraction of muscles,Can help prevent muscle tightness,0.5496861934661865,0.5408812165260315,0.5597103360325942,0.5557795940094976,-3.2417230101307872,2,g
120,Botox;Field1,it may be harmful,Can help prevent muscle tightness,0.40559902787208557,0.26506030559539795,0.1894463933431526,0.15689877557434093,-3.090673587586498,0,c
121,Botox;Field1,which muscles are looser,Can help prevent muscle tightness,0.5710430145263672,0.548345148563385,0.5451132891721541,0.5370981660284357,-3.097801166167116,0,c
122,Botox;Field1,they suffer less from eg frequently flashing,Can help prevent muscle tightness,0.3813830018043518,0.2652522325515747,0.23294739178816232,0.20832066747269168,-3.3229008960158097,0,c
123,Botox;Field1,it is often used in plastic surgery,Can help prevent muscle tightness,0.4303651452064514,0.3135695457458496,0.3046950847384968,0.2859045985053206,-3.243896294853337,0,c
124,Botox;Field1,people with spasms do not UNREADABLE more,Can help prevent muscle tightness,0.5025262832641602,0.3799059987068176,0.5090199813956588,0.4899875183673077,-3.180242651567289,0,c
125,Botox;Field1,The word used for people with muscle tension eg. Someone who blinks to ahrd with his / her eyes,Can help prevent muscle tightness,0.49750688672065735,0.46040433645248413,0.3973422414401178,0.3832858978688042,-3.0967435571269695,0,c
126,Botox;Field1,it is allowed only for special treatments,Can help prevent muscle tightness,0.3919423222541809,0.24918311834335327,0.2139119774880369,0.17750638350806694,-3.233066009250718,0,c
127,Botox;Field1,your face is tight and unnatural,Can help prevent muscle tightness,0.4367105960845947,0.32586541771888733,0.3562446862036278,0.3305642406873693,-3.365586581214237,0,c
128,Botox;Field1,optic traits can be delisted,Can help prevent muscle tightness,0.2962070107460022,0.13402311503887177,0.12419673632286211,0.10545050880078741,-3.4080027105995176,0,c
129,Botox;Field1,Medical problems are resolved,Can help prevent muscle tightness,0.3772689998149872,0.30801698565483093,0.262853484798464,0.2466802684688399,-3.4503725163079975,0,c
130,Botox;Field1,tighter skin,Can help prevent muscle tightness,0.40277019143104553,0.39323103427886963,0.3948306896461291,0.38926108016831557,-3.7480911875381473,0,c
131,Botox;Field1,"nerves tighten, paralyzed",Can help prevent muscle tightness,0.4869062304496765,0.4995093047618866,0.4770967114723588,0.47465239435172174,-3.9821798216996473,0,c
132,Botox;Field1,it is actually poison,Can help prevent muscle tightness,0.30200377106666565,0.16477268934249878,0.08267200565882891,0.058214896105285595,-3.3115684231941223,0,c
133,Botox;Field1,wrinkles disappear,Can help prevent muscle tightness,0.30045849084854126,0.2632279396057129,0.25822174489297206,0.24726225102933086,-4.017214705056953,0,c
134,Botox;Field1,Can it be used in people who often blink their eyes,Can help prevent muscle tightness,0.4156664311885834,0.21855948865413666,0.15973624969552994,0.1126839045186433,-3.0569209935164783,0,c
135,Botox;Field1,reduce Twitching,Can help prevent muscle tightness,0.3733724057674408,0.3703627586364746,0.2917610510384996,0.28817508092420546,-3.613635977060652,0,c
136,Botox;Field1,fewer wrinkles,Can help prevent muscle tightness,0.35376590490341187,0.3276643455028534,0.3057030359820012,0.29653278993556886,-3.9834018256656645,0,c
137,Botox;Field1,therefore dangerous,Can help prevent muscle tightness,0.26595422625541687,0.20787036418914795,0.1533705937857143,0.13825477211914228,-3.41539261748352,0,c
138,Botox;Field1,"there in 2004, 28 people deceased in America",Can help prevent muscle tightness,0.22461438179016113,0.10191886872053146,0.08310848062427638,0.04719641725991652,-3.4712938193230785,0,c
139,Botox;Field1,cases because it is misused there dead,Can help prevent muscle tightness,0.30044761300086975,0.10710885375738144,0.10852635139572497,0.05524992388258681,-3.4188375582955444,0,c
140,Botox;Field1,No spastic tendencies,Can help prevent muscle tightness,0.31540533900260925,0.27118292450904846,0.2733082927251461,0.2617984492386185,-3.6903223850325975,0,c
141,Botox;Field1,You can not blink your eyes,Can help prevent muscle tightness,0.3845599293708801,0.11932045966386795,0.15017997961021742,0.08115817358258055,-3.104094741834654,0,c
142,Botox;Field1,makes you lashes eg. Not doing too hard close,Can help prevent muscle tightness,0.40756845474243164,0.24682514369487762,0.20594405236145638,0.14619195282591638,-3.420275057498905,0,c
143,Botox;Field1,It is used in patients who blink hard,Can help prevent muscle tightness,0.402070552110672,0.26269617676734924,0.17254463589809674,0.14571201976660308,-3.3039461314255,0,c
144,Botox;Field1,Are there many people died from an overdose.,Can help prevent muscle tightness,0.31145578622817993,0.15658432245254517,0.16012156162873192,0.12832182212000784,-3.481550254153776,0,c
145,Botox;Field1,it is used by people who suffer from eye blinking in large sizes,Can help prevent muscle tightness,0.43456798791885376,0.3141368329524994,0.2434817383276737,0.21701101315039104,-3.2975461179924475,0,c
146,Botox;Field1,paralyze your muscles,Can help prevent muscle tightness,0.5553073287010193,0.5273337960243225,0.4302274933185771,0.4165460992679115,-3.4998648271350983,0,c
147,Botox;Field1,lower lashes to your eye,Can help prevent muscle tightness,0.34544336795806885,0.26357996463775635,0.19034155083979098,0.16709089454048653,-3.818014677013493,0,c
148,Botox;Field1,it is used as a medicine for many muscles that work,Can help prevent muscle tightness,0.5447808504104614,0.4915710687637329,0.5157658108896706,0.4984872692097224,-3.0488059645156866,0,c
149,Botox;Field1,hazardous and therefore strict measures,Can help prevent muscle tightness,0.2871112823486328,0.25132137537002563,0.1896370460418084,0.17960366143117765,-3.634435350371766,0,c
150,Botox;Field1,stops spasms,Can help prevent muscle tightness,0.47198787331581116,0.4988623559474945,0.5783905685213259,0.5817163667525652,-3.792924981646442,0,c
151,Botox;Field1,Should only be done by doctors,Can help prevent muscle tightness,0.4021351933479309,0.26874974370002747,0.25667625789659415,0.21617942563309567,-3.0931652423376823,0,c
152,Botox;Field1,Is used in patients,Can help prevent muscle tightness,0.3378174304962158,0.2021303027868271,0.14112659532720248,0.12252921452759875,-3.2811515416300296,0,c
153,Botox;Field1,you must oppasen the quantities you use,Can help prevent muscle tightness,0.4199194312095642,0.2427065074443817,0.23204149829644885,0.1816170726565554,-3.1923976218659345,0,c
154,Botox;Field1,You can flash a lot,Can help prevent muscle tightness,0.4107167422771454,0.22223436832427979,0.21389966949438358,0.17017491736485077,-2.9642579564918283,0,c
155,Botox;Field1,Dangerous,Can help prevent muscle tightness,0.1833166927099228,0.149409681558609,0.1099206963875023,0.09986609200773679,-3.7490767097206112,0,c
156,Botox;Field1,huidt paralyzes,Can help prevent muscle tightness,0.2016812413930893,0.19201557338237762,0.1752867353985806,0.17076045215903007,-5.111428356903362,0,c
157,Botox;Field1,may be dead,Can help prevent muscle tightness,0.28759855031967163,0.1536521017551422,0.104125346884451,0.07785777898836582,-3.2506757420089696,0,c
158,Botox;Field1,Get it checked properly,Can help prevent muscle tightness,0.38187626004219055,0.2943150997161865,0.23530826987146589,0.21277603633669254,-3.28843963623333,0,c
159,Botox;Field1,it can be very dangerous,Can help prevent muscle tightness,0.3827851712703705,0.149409681558609,0.16913577910106883,0.09986609200773679,-2.80731462315979,0,c
160,Geld;Field1,your family makes you happy,People should not be distracted for too long risk,0.4870831370353699,0.29046934843063354,0.3811334354384878,0.2314581714020825,-2.867248238940024,4b,g
161,Geld;Field1,people are happy if they belong to society or with their families,People should not be distracted for too long risk,0.6729159355163574,0.4290955066680908,0.4167497052729239,0.23965365249793066,-2.275373626253145,4b,g
162,Geld;Field1,people are happier than the people around them economic stability,People should not be distracted for too long risk,0.6234216094017029,0.47575002908706665,0.4132115532050323,0.3269417602335198,-2.3282654642720986,4b,g
163,Geld;Field1,feeling of happiness does not last long,People should not be distracted for too long risk,0.6455150246620178,0.4432613253593445,0.3893778463604397,0.2800581463398996,-2.2072105040703547,4a,g
164,Geld;Field1,people experience only brief sense of happiness,People should not be distracted for too long risk,0.4829879403114319,0.44259801506996155,0.32555745415893245,0.28252412921852316,-2.5180083784647307,4a,g
165,Geld;Field1,rich people are often unhappy,People should not be distracted for too long risk,0.6016297340393066,0.5181403756141663,0.42544177403392797,0.35323874113167963,-2.3995868348824354,5,g
166,Geld;Field1,people with money often unhappy,People should not be distracted for too long risk,0.6250860095024109,0.5668389797210693,0.47219535315160216,0.40780079239369416,-2.3249072941239772,5,g
167,Geld;Field1,People quickly get used to things to be alert Foreground evaar,People should not be distracted for too long risk,0.6491186022758484,0.5173676013946533,0.44159196834583414,0.398103513668895,-2.236442958090967,3,g
168,Geld;Field1,People get used to things,People should not be distracted for too long risk,0.5950510501861572,0.4841380715370178,0.44263226312140963,0.3275180025606593,-2.311865018653348,3,g
169,Geld;Field1,People quickly get used also to luxuries,People should not be distracted for too long risk,0.6224707961082458,0.4866774082183838,0.3339046200431593,0.2594353688501799,-2.431177853921762,3,g
170,Geld;Field1,You get used to the amount of money you have,People should not be distracted for too long risk,0.6523333191871643,0.3648453652858734,0.4499605200347448,0.2906936559820946,-2.4794261654935252,3,g
171,Geld;Field1,Man has for a short time feeling (un) lucky,People should not be distracted for too long risk,0.612145185470581,0.4657081663608551,0.4167572465225308,0.3191257497219933,-2.409920114804215,2,g
